;;;;;;;
Оценка склада (в розничных ценах) ;;;;;;;
;;;;;;;
Параметры:;;Дата отчета: 13.02.2026 0:00:00;;;;;
;;Вид цены: ;;;;;
;;;;;;;
Склад;;;;;Остаток на складе;Себестоимость;Стоимость ( в розничных ценах)
Номенклатура, Ед. изм.;;;;;;;
;;;;
Мячи н/т HSP 3***  (3шт.) /HP041/ (05920), шт;;;;;3,000;100,80;480,00
Н138-1, Дождик 1,5 м ширина 20 см голограмма в ассортименте, шт;;;;;2,000;;20,00
Набор TOOPRE, для прокачки гидравлических тормозов L-TWOO, шт;;;;;1,000;;825,00
Набор V-тормоза(перед+задн.) металл п/алюм.ручки,тросики, шт;;;;;2,000;;1 800,00
Набор бадм.  /H01/ Haotian 07663, шт;;;;;1,000;;750,00
Набор бадм. Ingame STANDART   06557, шт;;;;;1,000;;790,00
Набор бадм. Ingame STORE  (01576), шт;;;;;2,000;;1 840,00
Набор бадм. Ingame TOP /6100/ (04109), шт;;;;;1,000;;1 230,00
Набор бадм.Ingame BASIC03089), шт;;;;;1,000;413,95;630,00
Набор бадминтон 2рак.в чехле9303 (метал)  (04111), шт;;;;;1,000;240,00;490,00
Набор бокс детск.RUSCO 6 (07273), шт;;;;;1,000;701,25;1 900,00
Набор бокс. начинающих RUSCO SPORT 4oz (05514), шт;;;;;1,000;610,05;1 950,00
Набор в кейсе  15кг хром. (2 разбор. гат. по 7.5кг) (03328), шт;;;;;1,000;;7 200,00
Набор вело (бутылка,держат.бутылки,фонарь,велозамок,фонарь,насос,сумка,звонок), шт;;;;;9,000;1 782,00;8 820,00
Набор грузил бол.(AF), шт;;;;;10,000;330,00;1 200,00
Набор грузил мал.(AF), шт;;;;;11,000;308,00;660,00
Набор д/п  (маска+ трубка) /70504/  01682 , шт;;;;;1,000;100,00;1 490,00
Набор д/п  (маска+ трубка) /G60/  (03126), шт;;;;;1,000;;1 500,00
Набор д/п  (маска+ трубка) /M6206/  (06535), шт;;;;;1,000;;990,00
Набор д/п (зажим д.носа+беруши) TK-1,2 (03282), шт;;;;;4,000;228,00;600,00
Набор д/п /31522/ 00705     , шт;;;;;4,000;;320,00
Набор д/п /33425/  07733     , шт;;;;;1,000;;270,00
Набор д/п Elous YNE-2501 (зажим д/носа+бер .) 00267  , шт;;;;;1,000;;130,00
Набор для большой тенниса   05122, шт;;;;;1,000;;1 550,00
Набор для игры в бадминтон. /802/ (07662), шт;;;;;1,000;244,80;580,00
Набор для маникюра FRK-956 (7 предм.), шт;;;;;2,000;;500,00
Набор для маникюра FRR-957 (6 предм.)  зелён., шт;;;;;1,000;;220,00
Набор для н/т (2рак. 3шар.) /T07621/ (06715), шт;;;;;2,000;379,10;1 280,00
Набор для н/т (2рак.,3шар.) /318/  04751, шт;;;;;2,000;;1 360,00
Набор для н/т (2рак.,3шар.) /8208/     06618, шт;;;;;1,000;;570,00
Набор для н/т (2рак.,4шар.) /YASHILI 0072/   02926, шт;;;;;1,000;;490,00
Набор для настольн.тенниса  2ракет.+3шар. сетка SHO16 (2466Д), шт;;;;;1,000;;370,00
Набор для настольн.тенниса -608 2ракет.+3шар.(00820), шт;;;;;1,000;230,40;730,00
Набор для плавания маска с трубкой  от 8 лет Intex 55949, шт;;;;;2,000;;3 200,00
"Набор для плавания маска с трубкой ""Бегущий по волнам"" от 8 лет Intex 55647, шт";;;;;1,000;356,00;1 500,00
"Набор для плавания маска с трубкой ""Искатель приключений"" от 8 лет Intex 55642, шт";;;;;1,000;161,00;1 120,00
"Набор для самбо ""Boybo"" х.б.  (02133), шт";;;;;3,000;;2 040,00
Набор для футбольн. судьи (2 карточки,чехол,карандаш) 02490, шт;;;;;1,000;89,64;200,00
Набор для чистки  пневмат.ружья Арсенал (4.5мм) 8595, шт;;;;;1,000;;800,00
Набор ёлочн.шаров 00013, шт;;;;;1,000;616,00;200,00
Набор ёлочных шаров  (синие) 00019 5А12, шт;;;;;1,000;;200,00
Набор ёлочных шаров 8 см 3 шт. 96 шт./кор мешковина со стразами  SY18068-8003, шт;;;;;2,000;420,00;540,00
Набор ёлочных шаров 8 см 3 шт. серебряные   WL9207-44, шт;;;;;2,000;322,00;540,00
Набор ёлочных шаров FM 10-12, шт;;;;;2,000;;1 700,00
Набор ёлочных шаров PM-1 , шт;;;;;11,000;;1 980,00
Набор ёлочных шаров PM-11 (альт) 50шаров, шт;;;;;1,000;100,00;3 400,00
Набор ёлочных шаров в тубе CA-601, 616 , шт;;;;;1,000;20,00;1 050,00
Набор ёлочных шаров в тубе SV-200 (мини), шт;;;;;1,000;324,00;220,00
Набор ёлочных шаров в тубе SV-822 -803, шт;;;;;1,000;210,00;1 590,00
Набор инструментов(03-374964), шт;;;;;1,000;90,00;190,00
Набор катафотов (перед+зад+на спицы большие) KF-4893, шт;;;;;5,000;150,00;450,00
Набор катафотов (перед+зад+отражатели на спицы пластик) KF-5019, шт;;;;;1,000;;140,00
Набор ключей гаечных (6 ключей), шт;;;;;1,000;;840,00
Набор ключей гаечных №6-7-8-9-10-12-14-17 (8 ключей), шт;;;;;1,000;;990,00
Набор колес /AW-18/ для скейта 60*45 см,PU (07510), шт;;;;;1,000;;1 150,00
Набор колес d=72-24мм, 4шт,PU(с подш. 01538, шт;;;;;1,000;;900,00
Набор колес для скейта 50*30 см, /AWS-17/PU (07511), шт;;;;;1,000;293,25;590,00
Набор крючков в коробке (AF), шт;;;;;9,000;153,00;360,00
Набор кухонный 01-1003U399, шт;;;;;1,000;;
Набор кухонный 01-1003U400, шт;;;;;1,000;;
Набор латексн.жгутов Torres AL0049, шт;;;;;1,000;;580,00
Набор латексных петель ESPADO, 4 шт ES2610K 1/85, шт;;;;;1,000;;420,00
Набор маникюрный в чехле F, шт;;;;;1,000;60,00;300,00
Набор медалей 1,2,3м  35мм (01865), шт;;;;;1,000;69,00;100,00
Набор медалей 1,2,3м 38-40мм   (02916), шт;;;;;20,000;2 456,80;6 800,00
"Набор переходн.""B"" д/шлангов d=32мм на d=38мм Intex 29061, шт";;;;;2,000;;400,00
Набор пирата 16-00450589, шт;;;;;1,000;35,00;60,00
Набор подарочный X-BB-B, шт;;;;;1,000;298,00;1 750,00
Набор подшипников для роликов, шт;;;;;3,000;;
Набор стоек для скейта  (05750), шт;;;;;2,000;624,00;1 060,00
Набор тормозных тросиков на BMX с гироротором, шт;;;;;1,000;;600,00
Набор турист.(вилка-ложка) средн.(ф), шт;;;;;2,000;360,00;880,00
Набор туристич. (вилка,ложка) бол.F, шт;;;;;2,000;460,00;880,00
Набор туристич. НХТ8616 стол+4стула, шт;;;;;1,000;;3 700,00
Набор фара+стоп задний красный 4 режима USB , AQY-0108 15410-91, шт;;;;;2,000;180,00;780,00
Набор фитнес-резинок тканевых Espado ES9991 720x70x3mm, шт;;;;;2,000;;1 900,00
Набор фишек для нард, дерево ср./Ф-2/ (01638), шт;;;;;5,000;340,00;450,00
Набор шариков (стоппор) (AF), шт;;;;;6,000;;1 320,00
Набор шестигранников мини складной.2685, шт;;;;;2,000;;440,00
Набор шестигранников связка 10 шт. на блистере, шт;;;;;4,000;;400,00
Набор шестигранников складной., шт;;;;;2,000;240,00;440,00
Набор шестигранников, складной ( 2 штуки+4 отвертки), Цвет синий. Качество Тайвань., шт;;;;;2,000;342,00;660,00
Набор эспандеров MLB 50-3  (07595), шт;;;;;1,000;;670,00
Набор эспандеров MLB 50-5  (07596), шт;;;;;2,000;624,00;1 560,00
Надувной кресло-шезлонг Intex 191х99см (56875), шт;;;;;1,000;;3 200,00
Накладки для каратэ BoyBO Nylex (07139), шт;;;;;2,000;;2 300,00
Накладки- бинты гелевые боксерские REP-231 (XL), шт;;;;;1,000;41,00;890,00
Наклейка автомоб.Восклицательный знак, шт;;;;;1,000;;30,00
Наклейка Снегурочка , шт;;;;;2,000;;180,00
Наклейки для кия 13мм  05549, шт;;;;;15,000;;225,00
Наклейки светоотражающие на колеса, 5 цветов 690-130, шт;;;;;5,000;430,00;200,00
Наколенник в/б RGX-8745  (р.L), шт;;;;;1,000;;780,00
Наколенник гимн. Sprinter QG0404  (р. S, )  02567Д, шт;;;;;4,000;;2 360,00
Наколенник гимнаст. Indigo (07101), шт;;;;;3,000;;1 500,00
Наколенники  в.б TORRES Classic   01797, шт;;;;;1,000;;820,00
Наколенники /808/ (05557), шт;;;;;1,000;;700,00
Наколенники /818/ (05558), шт;;;;;2,000;;1 400,00
Наколенники /828/ (03808), шт;;;;;1,000;;405,00
Наколенники в.б с накладкой /C289/ Jr (05947), шт;;;;;1,000;;520,00
Наколенники в/б Cliff детск. (05604), шт;;;;;3,000;237,60;600,00
Наколенники в/б S 0735  (01073), шт;;;;;4,000;657,36;1 720,00
Наколенники в/б детские  (02562 Д), шт;;;;;1,000;135,15;220,00
Наколенники гимнастические QG0405 (02566 Д) (01715), шт;;;;;1,000;252,00;650,00
Наколенники для гимнастики и танцев Indigo (XS) (05884Д), шт;;;;;3,000;684,00;2 250,00
Наконечник для кия (д.12мм) 01114, шт;;;;;8,000;;80,00
Наконечник для палок сканд. х./B36346/ (07385 )   , шт;;;;;7,000;575,19;1 050,00
Наконечник для палок сканд. х./F18450/ (06698), шт;;;;;4,000;200,60;520,00
Наконечник для палок сканд. ходьбы (05962), шт;;;;;7,000;327,25;910,00
Наконечник насоса с резьбой, латунный 236, шт;;;;;9,000;315,00;630,00
Наконечник оплетки тормозного тросика , шт;;;;;82,000;;820,00
Наконечник опорный д/палок (07881), шт;;;;;1,000;;100,00
Наконечник сменный для сканд.палки HOK-J (03858)Д, шт;;;;;1,000;56,00;100,00
Наконечник шланга  автонасоса, алюминиевый, с насечкой, шт;;;;;3,000;;360,00
"Наконечник шланга, тип ""Прищепка"" (быстрый), шт";;;;;9,000;;900,00
Налокотники в/б 6011  (02986), шт;;;;;7,000;627,20;1 680,00
Направляющие тормозных тросов (Кантиливер) 0599, шт;;;;;10,000;;1 200,00
Напульсник +повязка на голову /H-302,1 / (03419) (02609Д), шт;;;;;3,000;150,45;810,00
Напульсник CLIFF (04935), шт;;;;;1,000;54,00;160,00
Напульсник CLIFF полосатые  (01936), шт;;;;;1,000;;160,00
"Напульсник Head 2,5"" (черный), шт";;;;;1,000;;1 040,00
Напульсник кож.(2 мет.застежки)  01751  , шт;;;;;1,000;;1 220,00
Напульсник кожанный с заст. (05200) (00030), шт;;;;;5,000;;1 250,00
Напульсник утолщенная  кожа (на ремешке) 02603 Д, шт;;;;;1,000;320,00;520,00
Напульсник-суппорт т\а для тяги BoyBo BWS305 (05348Д), шт;;;;;2,000;390,10;860,00
Нарды  (мал.) ИК, шт;;;;;2,000;1 060,00;3 200,00
Нарды (стекло) ИК, шт;;;;;1,000;516,00;18 990,00
Нарды бук (б), шт;;;;;1,000;412,25;10 800,00
Нарды Бухарские (больш), шт;;;;;1,000;;3 790,00
Нарды Бухарские (средн), шт;;;;;1,000;580,00;3 600,00
Нарды кож.отделка (мал.), шт;;;;;2,000;1 904,00;6 800,00
Нарды кож.отделка (средн.), шт;;;;;1,000;1 240,00;4 600,00
Нарды фигурная доска (мал.) ИК, шт;;;;;1,000;530,00;2 250,00
Нарды фигурная доска (средн..) ИК, шт;;;;;1,000;;2 800,00
Нарукавники для плав.23х20 3-6лет Динозаврики 56664, шт;;;;;2,000;172,00;600,00
Нарукавники надувные для плавания 15*20 см 1-3 лет Intex 56665, шт;;;;;1,000;;180,00
Нарукавники надувные для плавания 30*15 см 6-12 лет Deluxe оранжевые Intex 58641, шт;;;;;1,000;;220,00
Насос  INGAME /IP-204/ 25 см (04418), шт;;;;;1,000;;270,00
Насос  INGAME /IP-205/ 20 см  (02175), шт;;;;;1,000;;280,00
Насос  ручной COMIRON EASY 1, алюминиевый корпус, 22*400мм, стальной шток 11 мм, шт;;;;;5,000;;1 950,00
Насос Bestway арт.62142 электрич.12В/220В, шт;;;;;1,000;;2 500,00
Насос GIYO ручной, AV/FV, Т-образная ручка, телескопический, max 80 psi/5 bar, 21см, , шт;;;;;2,000;;2 580,00
Насос Torres двойного действия , SS1016, 15 см 02662Д, шт;;;;;2,000;;1 440,00
Насос авто компрессорн. Циклон , шт;;;;;1,000;;3 290,00
Насос вело, ручной,  KMS Ромашка , алюмин., с обратным толстым штоком, шланг с наконечником., шт;;;;;3,000;240,00;2 490,00
Насос воздушный ножной 29 см Intex 69611, шт;;;;;1,000;;830,00
Насос воздушный ручной 29 см Intex 69613, шт;;;;;2,000;1 778,00;440,00
Насос воздушный электрический 12V Intex 66636, шт;;;;;1,000;;1 550,00
Насос воздушный электрический 220V Intex 66640, шт;;;;;2,000;1 278,00;2 780,00
Насос для сапбордов  одноконтурный с манометром 1.8 Bar/27.5 psi, шт;;;;;1,000;195,00;1 590,00
Насос карманный, алюминиевый, с креплением, SMART, AV/FV, шт;;;;;2,000;;1 960,00
Насос ножн. JDX-9802 (mat), шт;;;;;2,000;206,40;1 180,00
Насос ножной с манометром COMIRON FUJIN 1, однопоршневой, стальной  корпус, 55*110мм., шт;;;;;2,000;;2 100,00
Насос пластиковый, цветной, 30x300мм, -9, шт;;;;;4,000;280,00;1 000,00
Насос пластиковый, цветной, 30x400мм, -8, шт;;;;;2,000;;500,00
"Насос ручной   8"" (01468 ), шт";;;;;1,000;98,60;150,00
"Насос ручной 10"" (05627), шт";;;;;4,000;;680,00
"Насос ручной 12"" (01467), шт";;;;;2,000;200,00;360,00
"Насос ручной 14"" (01740), шт";;;;;1,000;80,00;190,00
Насос ручной Ромашка метал. с обр штоком, AV/FV, насадки в комплекте, шт;;;;;1,000;;390,00
Насос ручной, МТВ, компактный, с крепл. на раму, алюминиевый, AV, шт;;;;;1,000;162,00;730,00
Насос элект.для лодок и матрасов 8102 , шт;;;;;2,000;;2 380,00
"Настольная игра ""Квест чумачечий"" , шт";;;;;1,000;840,00;1 390,00
"Настольная игра ""Продано""  (7753), шт";;;;;1,000;390,00;650,00
"Настольная игра ""Скажи, если сможешь"", шт";;;;;1,000;1 530,00;2 550,00
"Настольная игра ""Танковое сражение""  (2931), шт";;;;;1,000;320,00;540,00
"Настольная игра ""ФУТБОЛ"" (0702) (м), шт";;;;;1,000;507,00;1 550,00
"Настольная игра ""ХОККЕЙ"" 0700, шт";;;;;1,000;;2 870,00
"Настольная игра ""Экивоки""   (21210), шт";;;;;2,000;940,00;1 580,00
Натяжитель троса тормоза М8  , шт;;;;;5,000;;150,00
Натяжитель троса тормоза, M10х16мм, , шт;;;;;11,000;1 760,00;330,00
Наушники антишум (Camof) 6S, шт;;;;;1,000;;2 350,00
Наушники антишум с подкл.к рации (Camof) , шт;;;;;1,000;;3 000,00
Ниппель в сборе VN ) 690-137, шт;;;;;15,000;;450,00
Ниппельная резинка 35см, шт;;;;;17,000;85,00;595,00
Нитки двухпрядн. капроновые , шт;;;;;2,000;;200,00
Нить на бобине 100м, шт;;;;;1,000;34,00;75,00
Новогодняя декорация Дед Мороз  (пенопл), шт;;;;;1,000;;1 150,00
Новогодняя декорация Дед Мороз  (пенопл) (СНовым Годом!), шт;;;;;1,000;;850,00
Новогодняя декорация Дед Мороз музыкальн. 50 см 17A01-20, шт;;;;;2,000;;4 900,00
Новогодняя декорация Дед Мороз музыкальный 50 см 1315-20, шт;;;;;1,000;;2 920,00
